review_id,stars,date,text
f3joSrXfEF34tdxwaJ7Xpg,4.0,2012-12-09 21:01:09,"I absolutely love this Starbucks - servers are friendly, coffee is always well crafted and if you go during down times they're pretty quick. My only gripe with this starbucks is obviously the parking lot is ridiculously small - forget going there in the morning when it's work time. You will never get a parking spot and the drive thru will take forever. The longest I've ever waited in the drive thru is 20 minutes and the only reason I stayed is because I couldn't get out of the line due to the high curb.   Now if you can go after the morning craziness the service is superb. Also the pastries and breakfast sandwiches are fresh. I've had the croissants, very berry coffee cake, banana bread, brownies, bacon & gouda breakfast sandwich (this was just okay), veggie & monterey jack breakfast sandwich, turkey bacon and white cheddar breakfast sandwich and never left there disappointed."
2LmxNJCqh1SKONCSdjJKUg,4.0,2017-10-04 19:49:34,"I got my coffee right away like after I placed my order in. The barista was making my drink as I was paying. The store was kind of packed but luckily I found a seat by the door. I got my usual drink, venti Carmel frapp and it was delicious as usual.   I gave it 4 stars because the workers were talking among themselves and goofing around too much. They should be talking to their customers not amongst each other's regarding something that happened earlier in the day.  It's a pretty small Starbucks so just FYI try to get there early to avoid the lengthy lines. It is right across the Betsy Ross House."
eSCZoZJd_ensuX4JFOhFTQ,1.0,2017-07-11 17:36:20,"Have waited 25 minutes for my order on numerous occasions. Store is busy, but less so than other locations. Staff is unfriendly and unapologetic."
sDibnQLijj3M94lZ3WmYPQ,2.0,2020-05-03 15:36:01,I love starbucks! Do not get me wrong. But during this time of Social Distancing and not being able to go in to the store to pick up my coffee and food before I head into work sucks. I can not wait in that long line that is piled up to almost the Wine Warehouse for almost an hour. I ordered online and pulled in front of the starbucks. I called them asking if they could bring out my coffee due to not being able to wait in the line the lady told me no and then hung up. 2 weeks ago. I did the same thing on a Saturday Morning asking if they could bring it out to me and the lady was VERY KIND and told me they were starting it that on that coming up Monday. I'm extremely upset. I now have wasted 10 dollars. I want a refund.
a6HSRwBcRzrQ5xIiGZtF3g,5.0,2013-03-14 03:31:58,Best Starbucks in St. Louis. Great crew and the drive thru is super fast! Arnold is an official city now because we have a Starbucks! I have never had an issue at this Starbucks.   The place is always clean and stocked very well.
EivQQ4i_x0wfRwPEEMV30A,1.0,2017-01-18 17:10:51,I've tried to give this location a chance but every time I come here the baristas are so rude. I come here because it's closest to my school but I will find another location.
QBxK00Y-FhG82aFTSs1JGA,1.0,2020-05-22 23:15:37,"Dear  Starbucks Co.  I drink your coffee when I'm in a pinch due to your baristas' lack of coffee knowledge and poor attitude. The lack of customer service has only increased with current Covid-19 regulations.   You know... I'm so ticked off, I'm not even going to bother further."
7wQH2JT_qs6GZvzWrMQJ-w,5.0,2012-01-04 19:18:23,"Awesome. I locked myself out of the house and car this morning (with the car running), and promptly locked myself out. There was no spare key in sight, and of course I forgot my wallet inside.  I went down to my local coffee shop (Gracious Goods Cafe) who would NOT spot me a small coffee (although they allowed me to sit and warm up), despite having $1.56 of the $2.35 cost.  After tracking down my roomie, I took the train downtown where she gave me the key and a couple bucks to get a coffee, which I was now desparate for. After asking how my day was and telling the barista about my crazy day so far, they gave me a latte on the house. Made what was already a frustrating day a little sunnier.   Thanks Dolls!"
qK416ZpKOiPobkvbcwxY6w,1.0,2017-11-19 16:20:16,Ordered 2 coffees and a muffin. Got one coffee and the muffin 20 minutes before the second coffee. Watched people who came in after me get drinks while I continued to wait for the second coffee.  How do you give half an order to someone and then make them wait for the rest while the first one gets cold?  This is not the first time this has happened.
gObod5kZcFJgiCf__8Cnqg,5.0,2017-03-16 00:54:47,Always a pleasure to stop in while waiting for the bus or simply walking around downtown on a day off.
LXQgeNPorfrha65FkK89zQ,1.0,2018-05-07 13:02:26,"I always seriously enjoy Starbucks, but this Starbucks has been a complete let down all 6 times I've visited! The staff is incredibly rude and they consistently make drinks improperly, then make it seem like you're being a ""problem"" for having hem remake it.  I have called corporate on this Starbucks after my 3rd disappointment, and just chose to try it again a few more times, and each time... disappointed. Get it together south Tampa!"
XCjNLAFvde1d0GYeGYm-lA,5.0,2014-07-14 01:33:13,Great location! They are always open on time (6am) and the staff is super friendly. Never had a mistake on my order. Top notch!
p6kNdGRDvOJmfxQ5igAU0g,1.0,2014-04-05 14:45:54,Being from Seattle/Tacoma comes with certain expectations of a Starbucks team. Very under-trained staff. Very Slow. Unusual for every other Starbucks.
QhwUm_S278J2lVfJ_Y8CLA,2.0,2017-11-07 15:59:55,"The Starbucks locations in Tampa Bay are below average. Usually they are mobbed and have below average staff in terms of drink-making skills. This location is no exception. If you want a large Starbucks to hang out in, check out the one on MLK Jr. Blvd. in Tampa. It's never mobbed and staff are nice."
FDB9q2Tvg4NZDJvS3HqmnA,4.0,2015-04-02 17:09:25,"Alright so Starbucks is usually Starbucks in my book. Went in here after lunch, got through the line quick with friendly service. Coffee was hot, and they have coconut milk here. Things seemed business as usual and what you would expect walking into a Starbucks.   Remember: if you have the Starbucks app, open it while your in line to make sure your signed in and not when you get to the register (like I did #fail)."
iaM33yI5ojrKX-GXB7nISA,1.0,2016-06-23 16:03:06,Claimed a star reward by ordering a java chip frappuccino at the drive thru here. I was very disappointed with the watered down taste - mostly ice and only a few chips.
qDG4XgyPFEdcJS6as3_v0g,2.0,2017-05-01 13:15:18,"If your in a hurry, this is not the place to come. Took 12 minutes from taking my order to getting my coffee."
XguqKIGhZiXRLENGOTGVMA,5.0,2014-04-21 00:01:22,"I have been to many Starbucks locations across the country and this is easily My favorite. Very friendly staff, comfortable seating,nice environment"
XVfZiCrohqTdvKOaHvPZoA,2.0,2016-08-05 18:02:09,"Unusually dirty for a Starbucks. From the sidewalk, front door, exterior trash.  Also the interior of the restaurant and restrooms need cleaned. This location needs a deep clean inside and out. Open food container in the self serve cooler, just not  what you'd expect in such a nice area and of Starbucks."
TLs4jKMJyJxvSkLP213foA,5.0,2017-09-21 01:51:42,Their mocha drinks are my favorite thing in the world. I drink them every few days to go with my schoolwork. It keeps me going and tastes delicious. The baristas are really cool. I will go here as long as they stay open.
9Wi5kEttZZ6CRJ84TKl2HA,4.0,2015-06-21 15:38:53,"I came with a work colleague just to take a walk for some fresh air really.  I ended up getting a small Berry Hibiscus Refresher (low-cal, no caffeine, minimal sugar), and I really enjoyed it.  It was a good pick me up in the mid-afternoon.  And I didn't think it was majorly expensive like many items they have.  Baristas were friendly, and service was quick."
ABGHj05Pnnn8B2f5kEXAPQ,5.0,2015-02-16 23:05:29,"The staff is always very friendly, the store is always clean and a great place to meet friends for coffee!"
WLxbChxV7-KyAPf_yUCC7Q,1.0,2015-08-21 16:32:50,"Staff isn't very friendly inside they look very annoyed every time I've been inside, not very inviting to sit and relax and drink or eat, usually the drive through seems better to use at this location"
